year,stateabbr,statedesc,countyname,countyfips,locationname,datasource,category,measure,data_value_unit,data_value_type,data_value,low_confidence_limit,high_confidence_limit,totalpopulation,totalpop18plus,geolocation,locationid,categoryid,measureid,datavaluetypeid,short_question_text
2023,NC,North Carolina,Guilford,37081,37081010500,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,14.6,11.8,18.0,2102,1816,"{'type': 'Point', 'coordinates': [-79.8193859, 36.0820551]}",37081010500,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Gaston,37071,37071032510,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,16.7,13.3,20.2,2550,2081,"{'type': 'Point', 'coordinates': [-81.0461407, 35.1807155]}",37071032510,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Henderson,37089,37089930202,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,26.5,22.1,31.3,3340,2490,"{'type': 'Point', 'coordinates': [-82.3166263, 35.3698348]}",37089930202,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Guilford,37081,37081015901,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,19.8,16.4,23.5,6175,4676,"{'type': 'Point', 'coordinates': [-79.9645667, 36.2337111]}",37081015901,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Gaston,37071,37071033303,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,17.9,14.4,21.5,3602,2874,"{'type': 'Point', 'coordinates': [-81.1381122, 35.2208105]}",37071033303,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Guilford,37081,37081013800,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,41.5,35.9,46.9,3977,2915,"{'type': 'Point', 'coordinates': [-79.9903354, 35.9687471]}",37081013800,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Guilford,37081,37081012707,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,37.6,32.4,42.5,2677,1916,"{'type': 'Point', 'coordinates': [-79.746533, 36.0814312]}",37081012707,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Guilford,37081,37081012503,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,17.3,13.8,21.0,4361,3488,"{'type': 'Point', 'coordinates': [-79.8133306, 36.1137261]}",37081012503,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Granville,37077,37077970606,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,21.7,17.8,26.1,2239,1745,"{'type': 'Point', 'coordinates': [-78.6859427, 36.1203981]}",37077970606,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Guilford,37081,37081010800,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,20.7,16.7,25.0,2946,2753,"{'type': 'Point', 'coordinates': [-79.7920619, 36.0777887]}",37081010800,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Gaston,37071,37071032405,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,14.8,11.7,18.1,3342,2510,"{'type': 'Point', 'coordinates': [-81.0335589, 35.2079533]}",37071032405,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Forsyth,37067,37067003500,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,34.8,29.7,40.3,8076,5771,"{'type': 'Point', 'coordinates': [-80.203143, 36.036302]}",37067003500,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Henderson,37089,37089931600,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,23.5,19.5,27.8,4874,4136,"{'type': 'Point', 'coordinates': [-82.4867345, 35.2896309]}",37089931600,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Guilford,37081,37081016502,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,19.8,16.3,23.4,6553,5364,"{'type': 'Point', 'coordinates': [-79.8875909, 36.0019267]}",37081016502,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Guilford,37081,37081015705,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,20.0,16.6,24.0,2966,2566,"{'type': 'Point', 'coordinates': [-79.8416502, 36.1290904]}",37081015705,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Gaston,37071,37071030207,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,27.4,22.0,32.7,1149,976,"{'type': 'Point', 'coordinates': [-81.0582473, 35.3473021]}",37071030207,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Iredell,37097,37097060200,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,35.3,29.7,40.9,2085,1411,"{'type': 'Point', 'coordinates': [-80.8731599, 35.7628534]}",37097060200,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Halifax,37083,37083930200,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,24.3,20.0,29.7,5164,4092,"{'type': 'Point', 'coordinates': [-77.6411545, 36.4552388]}",37083930200,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Gaston,37071,37071032505,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,25.9,21.3,30.6,4541,3468,"{'type': 'Point', 'coordinates': [-81.14179, 35.2381008]}",37071032505,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Guilford,37081,37081015401,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,21.3,17.9,25.1,5446,4282,"{'type': 'Point', 'coordinates': [-79.6554479, 36.1681144]}",37081015401,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Gaston,37071,37071033202,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,20.5,16.6,24.4,2351,1820,"{'type': 'Point', 'coordinates': [-81.1846448, 35.2143245]}",37071033202,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Gaston,37071,37071031004,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,27.3,22.6,31.9,3296,2600,"{'type': 'Point', 'coordinates': [-81.0542132, 35.2888975]}",37071031004,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Forsyth,37067,37067003314,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,19.6,16.0,23.4,2935,2364,"{'type': 'Point', 'coordinates': [-80.0549305, 36.067314]}",37067003314,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Hyde,37095,37095920101,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,33.9,28.6,39.2,2305,1866,"{'type': 'Point', 'coordinates': [-76.0944931, 35.5791213]}",37095920101,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Halifax,37083,37083930400,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,37.3,32.2,43.6,3467,2647,"{'type': 'Point', 'coordinates': [-77.6467436, 36.4389277]}",37083930400,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Guilford,37081,37081014407,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,19.3,15.9,23.3,6129,4913,"{'type': 'Point', 'coordinates': [-80.0382873, 35.9780686]}",37081014407,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Halifax,37083,37083931101,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,31.1,26.4,37.2,1303,1115,"{'type': 'Point', 'coordinates': [-77.4458717, 36.1532403]}",37083931101,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Gaston,37071,37071030301,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,26.8,22.1,31.5,2337,1898,"{'type': 'Point', 'coordinates': [-81.1865121, 35.3793266]}",37071030301,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Forsyth,37067,37067003909,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,16.4,13.0,20.5,4671,3686,"{'type': 'Point', 'coordinates': [-80.3470823, 36.0962361]}",37067003909,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Hoke,37093,37093970401,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,34.0,28.8,39.4,3507,2670,"{'type': 'Point', 'coordinates': [-79.1356766, 34.9036131]}",37093970401,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Halifax,37083,37083930701,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,35.5,30.3,41.4,1111,928,"{'type': 'Point', 'coordinates': [-77.8337694, 36.4135812]}",37083930701,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Haywood,37087,37087921100,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,30.1,24.7,36.1,2620,2157,"{'type': 'Point', 'coordinates': [-82.9768496, 35.4681455]}",37087921100,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Franklin,37069,37069060403,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,25.7,21.4,30.3,2593,1992,"{'type': 'Point', 'coordinates': [-78.4143263, 36.1369493]}",37069060403,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Haywood,37087,37087920601,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,28.2,23.3,33.5,2326,1944,"{'type': 'Point', 'coordinates': [-82.9911707, 35.5451842]}",37087920601,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Forsyth,37067,37067004007,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,19.8,16.4,23.6,8016,6073,"{'type': 'Point', 'coordinates': [-80.454634, 36.056003]}",37067004007,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Guilford,37081,37081016008,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,18.7,15.5,22.6,7620,5641,"{'type': 'Point', 'coordinates': [-79.936705, 36.1341881]}",37081016008,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Guilford,37081,37081011202,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,41.3,35.6,47.5,2818,1908,"{'type': 'Point', 'coordinates': [-79.7767022, 36.0607543]}",37081011202,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Greene,37079,37079950101,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,32.4,27.1,38.0,3451,2689,"{'type': 'Point', 'coordinates': [-77.6948177, 35.5656998]}",37079950101,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Franklin,37069,37069060601,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,18.8,15.3,23.1,2946,2226,"{'type': 'Point', 'coordinates': [-78.3682364, 35.9612073]}",37069060601,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Harnett,37085,37085071002,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,23.4,19.3,27.8,3593,2787,"{'type': 'Point', 'coordinates': [-78.9005571, 35.5143505]}",37085071002,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Franklin,37069,37069060801,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,29.3,25.0,34.3,4142,3353,"{'type': 'Point', 'coordinates': [-78.2546194, 35.9439097]}",37069060801,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Guilford,37081,37081012803,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,24.2,20.5,28.4,9306,6830,"{'type': 'Point', 'coordinates': [-79.7184436, 36.0723607]}",37081012803,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Gaston,37071,37071030208,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,17.8,14.1,21.9,599,486,"{'type': 'Point', 'coordinates': [-81.0573713, 35.3875584]}",37071030208,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Guilford,37081,37081016203,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,20.8,17.1,24.6,5221,4198,"{'type': 'Point', 'coordinates': [-80.0311459, 36.0688847]}",37081016203,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Gaston,37071,37071032404,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,17.2,13.6,21.3,3183,2366,"{'type': 'Point', 'coordinates': [-81.0361668, 35.2347023]}",37071032404,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Forsyth,37067,37067003403,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,37.0,31.7,42.6,3375,2297,"{'type': 'Point', 'coordinates': [-80.1859501, 36.0576259]}",37067003403,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Guilford,37081,37081012510,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,15.5,12.2,19.1,3262,2669,"{'type': 'Point', 'coordinates': [-79.8556627, 36.1196164]}",37081012510,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Guilford,37081,37081016101,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,22.9,17.9,28.0,4684,4203,"{'type': 'Point', 'coordinates': [-79.8871073, 36.1005022]}",37081016101,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Guilford,37081,37081010100,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,37.3,32.0,43.0,1626,1143,"{'type': 'Point', 'coordinates': [-79.7611076, 36.0931506]}",37081010100,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Gaston,37071,37071033400,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,31.4,26.6,36.5,2673,2063,"{'type': 'Point', 'coordinates': [-81.2084633, 35.188247]}",37071033400,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Guilford,37081,37081011101,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,38.1,32.2,44.0,4194,2942,"{'type': 'Point', 'coordinates': [-79.7555793, 36.069281]}",37081011101,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Gaston,37071,37071030403,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,24.7,20.2,29.2,2002,1610,"{'type': 'Point', 'coordinates': [-81.2558992, 35.333922]}",37071030403,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Haywood,37087,37087920602,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,21.8,17.6,26.2,2772,2354,"{'type': 'Point', 'coordinates': [-82.9844116, 35.5220196]}",37087920602,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Henderson,37089,37089930302,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,34.0,29.0,39.4,3892,3104,"{'type': 'Point', 'coordinates': [-82.4002855, 35.3194367]}",37089930302,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Gaston,37071,37071032600,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,20.0,16.2,24.3,3959,3190,"{'type': 'Point', 'coordinates': [-81.1315668, 35.2525577]}",37071032600,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Forsyth,37067,37067003908,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,15.9,12.7,19.2,3265,2533,"{'type': 'Point', 'coordinates': [-80.336836, 36.11267]}",37067003908,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Forsyth,37067,37067003003,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,28.2,23.8,32.8,3610,2824,"{'type': 'Point', 'coordinates': [-80.1526445, 36.1327751]}",37067003003,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Henderson,37089,37089930702,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,20.9,16.6,25.5,4644,3747,"{'type': 'Point', 'coordinates': [-82.6145278, 35.3737029]}",37089930702,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Guilford,37081,37081013700,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,18.0,14.2,22.1,4123,3346,"{'type': 'Point', 'coordinates': [-80.0257281, 35.96786]}",37081013700,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Forsyth,37067,37067003309,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,31.7,27.1,36.5,5603,4040,"{'type': 'Point', 'coordinates': [-80.1737012, 36.089206]}",37067003309,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Gaston,37071,37071031800,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,41.7,35.9,47.4,3351,2401,"{'type': 'Point', 'coordinates': [-81.2292201, 35.2623339]}",37071031800,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Guilford,37081,37081014503,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,40.8,35.4,46.3,3435,2488,"{'type': 'Point', 'coordinates': [-79.9634463, 35.9598744]}",37081014503,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Guilford,37081,37081012612,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,32.1,27.3,37.6,6304,4745,"{'type': 'Point', 'coordinates': [-79.8168078, 36.0163122]}",37081012612,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Harnett,37085,37085071303,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,18.2,14.9,22.0,12164,8255,"{'type': 'Point', 'coordinates': [-79.018001, 35.2816455]}",37085071303,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Forsyth,37067,37067003313,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,24.4,20.2,29.1,1516,1196,"{'type': 'Point', 'coordinates': [-80.0681912, 36.0279627]}",37067003313,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Guilford,37081,37081010401,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,16.6,13.1,20.6,1484,1257,"{'type': 'Point', 'coordinates': [-79.8048832, 36.0896695]}",37081010401,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Guilford,37081,37081016006,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,17.9,14.5,21.6,4211,3307,"{'type': 'Point', 'coordinates': [-79.8803102, 36.1340395]}",37081016006,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Gaston,37071,37071033313,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,16.7,13.3,20.8,2297,1829,"{'type': 'Point', 'coordinates': [-81.1504089, 35.2091753]}",37071033313,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Guilford,37081,37081014406,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,31.8,27.1,36.9,2511,1940,"{'type': 'Point', 'coordinates': [-79.9628057, 35.980962]}",37081014406,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Guilford,37081,37081016305,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,17.9,14.3,21.9,3484,2794,"{'type': 'Point', 'coordinates': [-79.9796032, 36.024914]}",37081016305,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Forsyth,37067,37067003004,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,21.1,17.1,25.6,3824,3032,"{'type': 'Point', 'coordinates': [-80.1265259, 36.1208277]}",37067003004,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Haywood,37087,37087921202,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,26.6,21.8,31.7,4115,3428,"{'type': 'Point', 'coordinates': [-83.0108423, 35.4222498]}",37087921202,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Gaston,37071,37071031202,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,24.3,19.9,29.1,2467,2145,"{'type': 'Point', 'coordinates': [-81.0428099, 35.2697071]}",37071031202,RISKBEH,LPA,CrdPrv,Physical Inactivity
